SchoolId	ProvinceId	MajorId	FacultyId	GroupId	Year	Cost	CountStudent	AvgEMark	AvgAMark
2548	36	7340122	8		2015		1	24.25	7.2100000380000004
2548	36	7510102	6		2019		1	25.75	8.4600000380000004
2549	36	7510102	6		2015		1	26.5	0.25
2549	36	7510605	8		2018		1	17.75	4.2300000190000002
2549	36	7510401	9		2014		1	20.25	8.9600000380000004
2549	36	7510301A	11	4	2011	1500000	1	15.25	8.0399999619999996
2549	36	7540101C	11		2016		1	22.5	8.0299997330000004
2549	36	7580103	6		2018		1	21.5	3.75
2549	36	7220201	10		2012		1	23.5	6.2100000380000004
2549	36	7510202C	11		2019		1	17.25	5.75
2549	36	7510202C	11		2019		1	21.5	4.6399998660000001
2549	36	7510302C	11		2012		1	23.25	8.0699996949999999
2549	36	7510302C	11		2019		1	25.5	9.9200000760000009
2549	36	7510601	8		2015		1	17.75	8.8400001530000001
2550	36	7480201A	11		2019		1	15.25	6.1100001339999999
2550	36	7549002	5	25	2018	1000000	1	29.75	3.4400000569999998
2550	36	7510102	6		2016		1	15.5	9.7700004580000002
2550	36	7510205A	11	25	2018	1000000	1	26.75	0.17000000200000001
2550	36	7510303A	11		2015		1	25.75	6.5399999619999996
2550	36	7210403	3	30	2010	2000000	1	20.75	1.8300000430000001
2550	36	7220201	10	19	2014	1500000	1	23.25	3.6800000669999999
2550	36	7510301C	11	15	2011	1800000	1	29.5	4.0100002290000001
2550	36	7510601	8	30	2010	2000000	1	24.25	8.1700000760000009
2551	36	7510605	8		2019		1	26.5	0.80000001200000004
2551	36	7140231	10		2020		1	16.75	4.2800002099999999
2551	36	7510201A	11		2014		1	23.5	9.2100000380000004
2551	36	7340301C	11		2019		1	27.75	7.8099999430000002
2551	36	7510205A	11		2014		1	19.75	0.28999999199999998
2551	36	7510202	5		2014		1	22.5	9.1300001139999996
2551	36	7510303	1		2011		1	19.5	5.3800001139999996
2551	36	7510302A	11		2015		1	17.25	7.8099999430000002
2551	36	7580103	6		2015		1	22.75	6.5700001720000003
2551	36	7210404	7		2016		1	26.5	8.9399995800000003
2551	36	7510203C	11		2014		1	29.75	7.5599999430000002
2551	36	7510601C	11		2017		1	16.75	2.9900000100000002
2551	36	7540101	9	14	2018	1000000	1	17.75	7.0000000000000007E-2
2552	36	7510203A	11		2019		1	19.5	2.1900000569999998
2552	36	7480201A	11		2014		1	15.5	6.5599999430000002
2552	36	7510601C	11		2012		1	24.5	9.6599998469999999
2552	36	7340301	8		2018		1	15.5	5
2552	36	7810202	7		2015		1	21.5	7.2399997709999999
2552	36	7480203	2	23	2017	1500000	1	24.75	0.58999997400000004
2552	36	7480108A	11	23	2017	1500000	1	17.75	2.880000114
2552	36	7510601C	11		2018		1	17.5	8.9499998089999995
2552	36	7510106	6		2018		1	29.5	9.0299997330000004
2552	36	7540101	9		2012		1	22.5	7.579999924
2552	36	7510202	5		2016		1	24.25	7.0399999619999996
2552	36	7540101A	11		2015		1	17.5	3.6500000950000002
2552	36	7510303	1		2014		1	20.75	7.2800002099999999
2552	36	7210404	7		2014		1	22.5	1.3700000050000001
2552	36	7210404C	11		2012		1	16.5	2.3499999049999998
2552	36	7510102	6		2012		1	26.5	3.4300000669999999
2553	36	7510401	9		2017		1	15.5	5.2899999619999996
2553	36	7480108	1		2019		1	21.25	1.6100000139999999
2553	36	7510302A	11		2020		1	20.25	6.920000076
2553	36	7480201	2		2019		1	18.75	3.4900000100000002
2553	36	7510303C	11		2011		1	21.75	7.8000001909999996
2553	36	7510302	1		2019		1	21.75	2.1800000669999999
2553	36	7510801C	11		2017		1	18.75	9.8900003430000005
2553	36	7580205	6		2011		1	22.75	2.6099998950000001
2554	36	7510205	4		2013		1	29.75	8.1899995800000003
2554	36	7510201	5		2014		1	16.75	6.0300002099999999
2554	36	7510205C	11		2012		1	22.75	4.6799998279999997
2554	36	7480108A	11		2020		1	29.25	1.4900000099999999
2554	36	7510302	1		2012		1	26.75	0.920000017
2554	36	7510202	5		2020		1	15.75	7.9400000569999998
2554	36	7510303	1	6	2017	2000000	1	24.75	4.4400000569999998
2554	36	7510208	5		2019		1	15.25	4.2800002099999999
2554	36	7510208	5		2019		1	28.25	5.3699998860000004
2554	36	7520212	1		2013		1	29.75	7.1399998660000001
2554	36	7510303C	11		2019		1	19.75	4.7800002099999999
2554	36	7510205C	11		2014		1	20.75	2.789999962
2554	36	7510302N	11	6	2017	2000000	1	15.75	6.4499998090000004
2555	36	7340301C	11		2020		1	23.25	3.9900000100000002
2555	36	7210404C	11	26	2018	1000000	1	24.25	0.34999999399999998
2555	36	7810202	7	30	2017	1800000	1	16.75	1.1799999480000001
2555	36	7210404	7		2020		1	22.5	4.1399998660000001
2555	36	7510202N	11	30	2017	1800000	1	28.5	9.3699998860000004
2555	36	7510202N	11		2011		1	29.25	7.6999998090000004
2555	36	7510302	1	26	2018	1000000	1	29.25	6.4400000569999998
2555	36	7510303C	11	26	2018	1000000	1	23.5	0.189999998
2555	36	7540101C	11		2016		1	26.75	4.2399997709999999
2555	36	7580103	6		2011		1	16.5	3.329999924
2555	36	7480108C	11		2019		1	18.5	7.1599998469999999
2555	36	7480201C	11		2013		1	24.75	9.0600004199999997
2555	36	7540101	9		2012		1	20.75	5.1300001139999996
2555	36	7810202	7	26	2018	1000000	1	28.75	1.7799999710000001
2556	36	7480108C	11		2019		1	29.75	0.38999998600000002
2556	36	7340122	8		2019		1	23.75	4.3099999430000002
2556	36	7480118	1		2017		1	22.5	4.5700001720000003
2556	36	7210403	3		2016		1	17.75	1.269999981
2556	36	7510206C	11		2010		1	25.75	9.6800003050000001
2556	36	7480201A	11		2019		1	27.25	5.0599999430000002
2556	36	7480201	2		2016		1	15.5	4.9499998090000004
2556	36	7510201	5		2020		1	17.5	5.0300002099999999
2556	36	7510202C	11		2020		1	15.5	2.1600000860000002
2556	36	7510203C	11		2018		1	27.5	5.420000076
2556	36	7510205	4		2020		1	28.25	0.790000021
2556	36	7510303A	11		2019		1	20.75	6.1300001139999996
2556	36	7510302	1		2014		1	15.25	4.4400000569999998
2556	36	7580101	6		2016		1	23.5	8.3000001910000005
2556	36	7210404C	11		2017		1	27.25	4.2600002290000001
2556	36	7510202A	11		2014		1	17.25	7.1599998469999999
2556	36	7510202N	11		2017		1	28.75	0.34000000400000002
2556	36	7510302N	11		2018		1	16.75	1.4500000479999999
2556	36	7510601A	11		2020		1	28.5	5.9299998279999997
2556	36	7520212	1		2020		1	19.5	0.34000000400000002
2556	36	7580103	6		2018		1	27.75	6.5
2557	36	7480108A	11		2020		1	24.25	1.289999962
2557	36	7340301	8	5	2019	1500000	1	20.5	3.039999962
2557	36	7510208	5	15	2016	1500000	1	24.25	0.18000000699999999
2557	36	7510203A	11	5	2019	1500000	1	29.25	6.9600000380000004
2557	36	7580302	6	5	2019	1500000	1	24.75	0.939999998
2557	36	7340301C	11	5	2019	1500000	1	28.5	6.9600000380000004
2557	36	7510601	8		2011		1	16.25	7.2699999809999998
2557	36	7510102	6		2012		1	16.5	0.83999997400000004
2557	36	7510801	3		2012		1	16.5	3.0999999049999998
2557	36	7510203	1		2012		1	26.75	0.40999999599999998
2557	36	7480108A	11	5	2019	1500000	1	19.25	3.0699999330000001
2557	36	7510302	1	15	2016	1500000	1	15.5	9.0900001530000001
2557	36	7510601A	11		2020		1	18.5	4.079999924
2557	36	7510601C	11		2015		1	25.75	6.0700001720000003
2558	36	7480108C	11		2019		1	21.25	9.3400001530000001
2558	36	7480118	1		2019		1	29.5	2.829999924
2558	36	7510202A	11		2016		1	21.25	8.6400003430000005
2558	36	7510202N	11		2011		1	23.5	4.9899997709999999
2558	36	7510203A	11		2017		1	27.75	7.6799998279999997
2558	36	7510601C	11		2015		1	15.5	3.210000038
2558	36	7510303	1		2020		1	22.5	0.47999998900000002
2558	36	7510205	4		2010		1	28.75	1.3500000240000001
2558	36	7540101	9		2010		1	18.75	4.3699998860000004
2558	36	7510205A	11		2015		1	26.25	4.5999999049999998
2558	36	7580101	6		2011		1	27.25	9.9499998089999995
2558	36	7510206A	11		2018		1	20.75	9.6499996190000008
2559	36	7340122	8	25	2020	1800000	1	22.25	2.460000038
2559	36	1510201C	11	21	2019	1800000	1	15.25	4.6399998660000001
2559	36	7510202C	11		2017		1	15.25	2.0099999899999998
2559	36	7510208	5	27	2012	1500000	1	18.5	0.63999998599999997
2559	36	7510303A	11	21	2019	1800000	1	20.25	4.3099999430000002
2559	36	7220201	10	27	2012	1500000	1	18.25	7.9899997709999999
2559	36	7540209C	11	27	2012	1500000	1	19.75	2.8900001049999999
2559	36	7510301C	11	27	2012	1500000	1	20.75	4.6199998860000004
2559	36	7510201A	11		2013		1	24.5	3.9100000860000002
2559	36	1510201C	11		2011		1	25.75	1.940000057
2559	36	7510206	4	25	2020	1800000	1	17.25	9.6199998860000004
2559	36	7510401	9		2015		1	22.25	2.079999924
2559	36	7510209	1		2018		1	27.25	8.3999996190000008
2559	36	7510401	9		2018		1	18.75	2.4400000569999998
2559	36	7540101	9	27	2012	1500000	1	19.25	1.269999981
2559	36	7510406	9	25	2020	1800000	1	23.5	3.380000114
2559	36	7810202	7	25	2020	1800000	1	26.5	4.2300000190000002
2559	36	7510601A	11		2018		1	15.75	7.25
2560	36	7480118	1		2015		1	24.5	0.5
2560	36	7210403	3		2015		1	26.5	9.7600002289999992
2560	36	7510106	6		2015		1	20.75	9.8800001139999996
2560	36	7480108A	11	16	2020	1500000	1	23.75	1.019999981
2560	36	7510106	6	6	2019	1800000	1	21.75	9.4499998089999995
2560	36	7510205C	11		2017		1	25.25	1.309999943
2560	36	7510202	5	7	2013	1500000	1	18.75	9.6700000760000009
2560	36	7510203	1	6	2019	1800000	1	27.5	6.1799998279999997
2560	36	7510303A	11	16	2020	1500000	1	27.5	7.7199997900000001
2560	36	7510301C	11		2017		1	19.25	2.4300000669999999
2560	36	7510402	12		2015		1	22.75	4.9299998279999997
2560	36	7480201	2	6	2019	1800000	1	18.75	8.3400001530000001
2560	36	7520212	1	6	2010	1500000	1	20.25	8.4300003050000001
2560	36	7510303C	11		2016		1	21.5	1.769999981
2560	36	7510601A	11	6	2010	1500000	1	21.75	7.75
2560	36	7540101C	11		2014		1	27.5	8.8199996949999999
2560	36	7540209C	11	16	2020	1500000	1	21.25	0.75999998999999996
2561	36	7480203	2		2018		1	23.25	1.480000019
2561	36	7340301C	11		2014		1	18.5	4.079999924
2561	36	7510206C	11	27	2012	1500000	1	22.5	1.9900000099999999
2561	36	1510201C	11		2020		1	18.25	5.8699998860000004
2561	36	7510301	1		2020		1	20.25	7.7199997900000001
2561	36	7510601C	11		2016		1	29.75	7
2561	36	7510801	3	27	2012	1500000	1	20.75	2.5
2561	36	7480118	1		2019		1	27.5	9.8800001139999996
2561	36	7520117	5		2020		1	24.75	9.3199996949999999
2561	36	7540101C	11		2014		1	15.25	3.1400001049999999
2561	36	7540101	9		2018		1	19.5	0.31999999299999998
2561	36	7510302N	11		2016		1	27.25	2.6400001049999999
2561	36	7480118	1		2016		1	25.75	3.630000114
2561	36	7510302A	11		2010		1	23.75	7.4499998090000004
2562	36	7510106	6		2019		1	19.25	5.0700001720000003
2562	36	7210404	7		2015		1	15.25	9.4899997710000008
2562	36	7510203C	11		2015		1	29.75	7.1799998279999997
2562	36	7210404C	11		2020		1	23.5	1.1399999860000001
2562	36	7510206A	11		2012		1	17.25	5.2899999619999996
2562	36	7510303C	11		2012		1	24.5	6.0700001720000003
2562	36	7510406C	11		2020		1	15.25	2.6400001049999999
2562	36	7340122	8		2017		1	17.75	8.8900003430000005
2562	36	7540209C	11		2019		1	15.25	2.9000000950000002
2562	36	7510301C	11		2010		1	17.75	0.97000002900000004
2562	36	7510302N	11		2014		1	27.5	4.329999924
2562	36	7520212	1		2016		1	18.5	9.8699998860000004
2562	36	7520212	1		2019		1	22.75	1.1299999949999999
2562	36	7210404	7		2014		1	28.75	0.37000000500000002
2562	36	7340301	8		2020		1	23.5	7.670000076
2562	36	7340301C	11		2013		1	23.25	6.4000000950000002
2562	36	7340301C	11		2020		1	22.5	9.4099998469999999
2562	36	7510601	8		2017		1	24.75	0.46000000800000002
2562	36	7580103	6	20	2018	1200000	1	28.75	3
2563	36	7140231	10		2017		1	25.75	0.25999999000000001
2563	36	7510202C	11		2020		1	24.25	3.5199999809999998
2563	36	7510201	5		2013		1	17.5	1.1299999949999999
2563	36	7510301A	11		2012		1	15.25	7.0999999049999998
2563	36	7510202N	11		2011		1	22.75	4.0700001720000003
2563	36	7510401C	11	7	2019	1800000	1	27.5	6.4000000950000002
2563	36	7480201A	11	14	2016	1500000	1	21.75	6.7800002099999999
2563	36	7510106	6		2011		1	17.5	1.6599999670000001
2563	36	7510203A	11		2012		1	23.5	8.8699998860000004
2563	36	7510301A	11		2013		1	26.75	8.0100002289999992
2563	36	7510302N	11		2015		1	15.75	4.0100002290000001
2564	36	7210404	7		2015		1	19.75	9.2100000380000004
2564	36	7510402	12	17	2019	1500000	1	25.75	7.3499999049999998
2564	36	7510601A	11		2011		1	15.25	0.519999981
2564	36	7480201A	11		2010		1	27.5	5.9400000569999998
2564	36	7510102	6		2020		1	26.75	9.4899997710000008
2564	36	7510203A	11		2013		1	27.5	7.7399997709999999
2564	36	7510206A	11		2011		1	21.5	8.9099998469999999
2564	36	7510402	12		2011		1	15.5	5.6799998279999997
2564	36	7510601A	11		2013		1	16.25	1.460000038
2564	36	7520117	5		2015		1	18.5	4
2564	36	7340120	8		2013		1	26.75	1.0800000430000001
2564	36	7580205	6		2011		1	18.75	6.1100001339999999
2564	36	7580302	6	12	2012	2000000	1	24.5	4.0700001720000003
2565	36	7480118	1		2020		1	16.25	8.8400001530000001
2565	36	7340301C	11	20	2011	1500000	1	19.25	2.4000000950000002
2565	36	7510102	6		2013		1	18.75	7.9800000190000002
2565	36	7210403	3	20	2011	1500000	1	24.5	5.0399999619999996
2565	36	7510203C	11		2010		1	16.25	7.5500001909999996
2565	36	7480203	2		2020		1	18.5	8.2100000380000004
2565	36	7510601	8		2018		1	16.5	4.9400000569999998
2565	36	7340301C	11		2013		1	20.75	3.710000038
2565	36	7510801	3	20	2011	1500000	1	24.5	3.7200000289999999
2565	36	7480108A	11	20	2011	1500000	1	23.5	3.9300000669999999
2565	36	7510302	1	14	2016	1500000	1	25.25	1.019999981
2565	36	7510801C	11	12	2017	2000000	1	25.5	1.8999999759999999
2565	36	7210404	7		2019		1	18.75	7.9800000190000002
2565	36	7510202N	11	12	2017	2000000	1	16.75	5.9999998999999998E-2
2565	36	7510203	1	14	2016	1500000	1	25.75	2.079999924
2565	36	7510205C	11		2020		1	19.75	4.6100001339999999
2566	36	7480108	1		2012		1	17.5	3.6400001049999999
2566	36	7480201	2		2016		1	21.5	0.72000002900000004
2566	36	7510208	5		2017		1	15.25	5.0399999619999996
2566	36	7480108	1		2011		1	27.75	1.8799999949999999
2566	36	7510601A	11		2015		1	24.75	8.3999996190000008
2566	36	7510206	4		2017		1	23.75	2.3099999430000002
2566	36	7510601A	11	4	2019	1800000	1	25.25	1.5299999710000001
2566	36	7510202C	11	4	2019	1800000	1	27.25	2.3900001049999999
2566	36	7510801	3		2013		1	23.75	4.0300002099999999
2566	36	7510209	1		2012		1	20.25	7.9999998000000003E-2
2566	36	7540101A	11		2014		1	17.25	3.880000114
2566	36	7510406C	11		2015		1	15.75	6.829999924
2566	36	7510801	3		2020		1	18.75	7.25
2566	36	7520117	5	4	2019	1800000	1	19.75	4.0100002290000001
2566	36	7480108A	11		2012		1	16.25	6.1599998469999999
2566	36	7510302N	11		2015		1	20.75	3.4000000950000002
2566	36	7510302N	11		2020		1	22.25	2.4500000480000002
2566	36	7510601C	11		2017		1	24.25	5.6799998279999997
2567	36	7140231	10		2012		1	17.75	7.9600000380000004
2567	36	7510102A	11		2019		1	16.5	7.8499999049999998
2567	36	7140231	10		2014		1	29.5	2.3199999330000001
2567	36	7210404	7		2018		1	18.25	6.5
2567	36	7510102C	11	20	2015	1500000	1	29.5	9.5699996949999999
2567	36	7510301C	11		2017		1	27.25	5.8899998660000001
2567	36	7510106	6		2010		1	28.5	9.8299999239999991
2567	36	7580205	6		2017		1	27.75	8.1000003809999992
2567	36	7510402	12	20	2015	1500000	1	16.5	5.4699997900000001
2567	36	7510601	8		2020		1	29.5	7.4800000190000002
2567	36	7540209C	11		2012		1	26.25	1.0099999900000001
2567	36	7540209C	11		2017		1	26.75	1.4500000479999999
2567	36	7549002	5		2012		1	18.25	9.2299995419999998
2567	36	7480201	2		2011		1	26.75	8.6300001139999996
2568	36	1510201C	11		2020		1	25.75	6.4099998469999999
2568	36	7510202	5		2020		1	17.25	1.0700000519999999
2568	36	7480201	2		2010		1	20.5	5.6500000950000002
2568	36	7510201A	11	3	2017	1800000	1	18.75	0.89999997600000003
2568	36	7510206C	11	5	2016	1800000	1	27.5	7.5599999430000002
2568	36	7510205	4		2020		1	20.75	5.079999924
2568	36	7520212	1	18	2018	1000000	1	26.75	0.579999983
2568	36	7510208	5	29	2014	2000000	1	16.75	8.7299995419999998
2568	36	7510401	9		2013		1	28.75	6.829999924
2568	36	7510303C	11		2010		1	16.75	3.8900001049999999
2568	36	7510801	3		2019		1	19.75	4.0199999809999998
2568	36	7510801	3	3	2017	1800000	1	17.75	0.280000001
2568	36	7480108	1		2015		1	20.5	6.6300001139999996
2568	36	7480203	2	29	2014	2000000	1	27.25	2.5099999899999998
2568	36	7510302C	11	3	2017	1800000	1	19.75	5.5700001720000003
2568	36	7510801C	11		2013		1	21.25	8.4700002669999996
2569	36	7510303A	11		2013		1	19.75	4.2800002099999999
2569	36	7140231	10		2010		1	21.5	8.5900001530000001
2569	36	7510601	8		2011		1	27.75	6.0199999809999998
2569	36	7210403	3		2017		1	24.5	4.0199999809999998
2569	36	7580103	6		2010		1	17.5	5.2699999809999998
2569	36	7510201A	11		2019		1	15.5	2.7000000480000002
2569	36	7340122	8		2010		1	25.5	1.5
2569	36	7510202N	11	27	2015	1500000	1	17.25	4.5900001530000001
2569	36	7540101	9	25	2020	1800000	1	16.75	4.4800000190000002
2569	36	7510203A	11	25	2020	1800000	1	19.5	5.9899997709999999
2569	36	7540101A	11		2018		1	27.5	3.3499999049999998
2569	36	7510201	5	25	2020	1800000	1	25.25	5.5700001720000003
2570	36	7480118	1		2016		1	19.5	9.7799997330000004
2570	36	7210403	3		2018		1	16.25	2.4900000100000002
2570	36	7480201	2		2018		1	24.75	8.6300001139999996
2570	36	7210404	7	16	2012	2000000	1	17.25	1.4099999670000001
2570	36	7480201	2	28	2020	1500000	1	18.25	6.0700001720000003
2570	36	7340301C	11		2015		1	17.75	7.0100002290000001
2570	36	7510202C	11		2014		1	16.25	5.6500000950000002
2570	36	7480118	1	16	2012	2000000	1	24.75	6.8099999430000002
2570	36	7510205A	11		2015		1	15.5	9.5100002289999992
2570	36	7510102	6		2011		1	17.75	7.6500000950000002
2570	36	7510206C	11	28	2020	1500000	1	17.75	5.5599999430000002
2570	36	7510106	6	28	2020	1500000	1	20.25	2.539999962
2570	36	7540209	7		2018		1	15.75	2.3199999330000001
2570	36	7510209	1	9	2019	1200000	1	26.5	4.670000076
2570	36	7580302	6	9	2019	1200000	1	23.25	4.9600000380000004
2570	36	7510202C	11		2018		1	20.5	3.8199999330000001
2570	36	7510401C	11		2015		1	19.25	8.0500001910000005
2570	36	7510205C	11	9	2019	1200000	1	20.25	8.8800001139999996
2570	36	7510406	9	16	2012	2000000	1	21.5	1.559999943
2570	36	7510801	3	28	2020	1500000	1	16.5	7.8200001720000003
2570	36	7510801C	11	9	2019	1200000	1	22.25	4.8899998660000001
2570	36	7510102A	11		2017		1	17.75	2.9800000190000002
2571	36	7220201	10		2013		1	20.75	0.61000001400000003
2571	36	7140231	10		2016		1	28.5	6.0700001720000003
2571	36	7510301A	11	10	2020	1800000	1	19.5	3.210000038
2571	36	7210404	7	10	2020	1800000	1	27.25	9.5900001530000001
2571	36	7510202N	11		2011		1	22.25	5.0100002290000001
2571	36	7340301	8		2016		1	23.25	3.8599998950000001
2571	36	7510202N	11		2014		1	28.5	5.3699998860000004
2571	36	7480201A	11		2019		1	19.25	7.6500000950000002
2571	36	7510206	4		2018		1	22.5	0.74000001000000004
2571	36	7480201C	11		2013		1	19.5	6.0300002099999999
2571	36	7510406C	11		2018		1	15.25	1.6299999949999999
2571	36	7510202C	11		2010		1	15.75	0.80000001200000004
2571	36	7540101A	11		2013		1	23.25	1.7799999710000001
2571	36	7510102C	11		2019		1	29.5	4.8600001339999999
2571	36	7510601	8	10	2020	1800000	1	16.5	6.7100000380000004
2571	36	7540209C	11		2015		1	27.75	6.8600001339999999
2572	36	7340301	8		2011		1	20.75	5.2100000380000004
2572	36	7340301	8		2014		1	21.5	0.27000001099999998
2572	36	7480201	2		2015		1	22.25	4.2199997900000001
2572	36	7210403	3		2016		1	29.25	2.4500000480000002
2572	36	7510202	5	12	2017	2000000	1	29.75	6.2399997709999999
2572	36	7510206	4		2015		1	15.5	5.0000001000000002E-2
2572	36	7510301C	11		2016		1	17.75	1.4099999670000001
2572	36	7510302A	11		2013		1	22.25	8.9399995800000003
2572	36	7510302C	11	22	2010	1800000	1	16.25	9.4700002669999996
2572	36	7510303A	11		2015		1	18.25	9.9799995419999998
2572	36	7510601C	11	1	2020	2000000	1	17.5	4.4899997709999999
2572	36	7510605	8	1	2020	2000000	1	28.5	4.079999924
2572	36	7480203	2	1	2020	2000000	1	16.25	3.1900000569999998
2572	36	7510303A	11	22	2010	1800000	1	25.5	3.2799999710000001
2573	36	7340122	8		2018		1	21.25	2.329999924
2573	36	7510203	1		2019		1	26.25	3.8499999049999998
2573	36	7480108	1		2011		1	19.25	8.4300003050000001
2573	36	7510106	6		2011		1	16.5	8.5200004580000002
2573	36	7510205C	11		2018		1	18.75	8.5900001530000001
2573	36	7510801	3		2019		1	18.25	9.6300001139999996
2573	36	7510302A	11		2012		1	28.25	6.3499999049999998
2573	36	7510601C	11		2010		1	17.5	4.6900000569999998
2573	36	7510303C	11		2012		1	16.75	8.25
2573	36	7520117	5		2016		1	22.5	9.3299999239999991
2573	36	7510401	9		2020		1	21.25	9.0500001910000005
2573	36	7540101	9		2013		1	27.25	9.0799999239999991
2573	36	7510801C	11		2017		1	29.5	1.4500000479999999
2573	36	7540101C	11		2016		1	29.5	0.920000017
2574	36	7210403	3		2013		1	28.25	2.0499999519999998
2574	36	7480201	2		2017		1	19.25	0.27000001099999998
2574	36	7510202C	11	29	2010	2000000	1	26.25	4.5199999809999998
2574	36	7510301C	11	29	2010	2000000	1	19.25	7.5300002099999999
2574	36	7510206	4		2011		1	26.5	0.209999993
2574	36	7480201	2	9	2016	1500000	1	19.75	9.2100000380000004
2574	36	7510301A	11		2019		1	27.25	8.9300003050000001
2574	36	7540101A	11		2013		1	17.75	8.3699998860000004
2574	36	7510406C	11		2013		1	25.5	3.630000114
2574	36	7510203C	11		2017		1	25.5	1.7200000289999999
2574	36	7540101A	11		2019		1	22.5	1.190000057
2574	36	7540209	7		2020		1	21.5	5.1799998279999997
2574	36	7510406C	11		2014		1	25.75	5.920000076
2574	36	7540101	9		2017		1	28.75	8.9899997710000008
2574	36	7580302	6		2014		1	19.25	5.1900000569999998
2574	36	7480108	1		2015		1	16.5	5.7699999809999998
2574	36	7480203	2	30	2012	2000000	1	21.75	5.579999924
2574	36	7510106	6		2011		1	29.75	1.9700000289999999
2574	36	7510203C	11	29	2010	2000000	1	19.5	4.8600001339999999
2574	36	7510208	5		2014		1	29.25	3.3499999049999998
2574	36	7510301C	11	29	2010	2000000	1	19.75	7.9400000569999998
2574	36	7510601A	11		2019		1	26.25	5.5500001909999996
2575	36	7510303A	11		2015		1	20.25	5.829999924
2575	36	7210403	3		2020		1	21.5	3.119999886
2575	36	7520212	1		2011		1	25.75	9.9899997710000008
2575	36	7510406C	11		2010		1	18.5	4.5199999809999998
2575	36	7220201	10	25	2014	1800000	1	24.5	8.9799995419999998
2575	36	7510301C	11		2010		1	22.25	1.2799999710000001
2575	36	7510601A	11		2012		1	28.25	3.2000000480000002
2575	36	7510801C	11		2020		1	22.25	6.3699998860000004
2576	36	7210404	7		2013		1	19.75	8.5100002289999992
2576	36	7210403	3		2013		1	27.25	4.420000076
2576	36	7340301	8	4	2011	1500000	1	21.5	7.1799998279999997
2576	36	7480201	2		2017		1	29.75	4.75
2576	36	7510201A	11		2014		1	16.75	2.75
2576	36	7510401	9		2020		1	23.5	0.109999999
2576	36	7510303	1		2018		1	24.25	9.6000003809999992
2576	36	7510106	6	6	2010	1500000	1	18.5	6.7800002099999999
2576	36	7580205	6		2020		1	20.5	2.4800000190000002
2576	36	7580103	6		2015		1	20.5	3.460000038
2576	36	7510201	5		2019		1	23.25	2.039999962
2576	36	7580302	6		2020		1	16.75	4.079999924
2576	36	7510206C	11		2019		1	27.5	3.579999924
2576	36	7510605	8		2014		1	27.5	7.5700001720000003
2576	36	7520212	1		2020		1	21.75	5.9999998999999998E-2
2576	36	7540209	7	21	2016	1500000	1	19.75	6.579999924
2577	36	7340301C	11		2012		1	23.25	8.8199996949999999
2577	36	7480108	1		2016		1	24.5	8.2899999619999996
2577	36	7510801	3		2019		1	24.75	0.119999997
2577	36	7510102	6		2010		1	22.75	8.4799995419999998
2577	36	7480108	1		2020		1	29.25	1.2599999900000001
2577	36	7510206C	11		2016		1	29.25	1.2799999710000001
2577	36	7510301C	11	26	2018	1000000	1	21.75	0.920000017
2577	36	7580205	6		2010		1	21.75	7.5399999619999996
2578	36	7510301C	11		2019		1	18.5	6.6100001339999999
2578	36	7340301C	11		2019		1	22.75	1.309999943
2578	36	7510801C	11		2018		1	18.75	4.329999924
2578	36	7510202N	11		2019		1	17.75	1.5900000329999999
2578	36	7510209	1		2019		1	27.5	3.3199999330000001
2578	36	7510202N	11		2020		1	19.75	5.6300001139999996
2578	36	7810202	7		2019		1	18.75	9.1999998089999995
2578	36	7510301A	11		2013		1	20.5	6.0100002290000001
2578	36	7510301	1		2014		1	22.25	7.5
2579	36	7510201A	11		2018		1	25.25	9.0799999239999991
2579	36	7340301	8		2017		1	18.5	8.1800003050000001
2579	36	7510301	1		2018		1	21.25	8.1300001139999996
2579	36	7480203	2		2019		1	25.75	6.9400000569999998
2579	36	7480201A	11		2016		1	20.75	9.0900001530000001
2579	36	7510302	1		2017		1	15.25	9.6400003430000005
2579	36	7510303	1		2014		1	17.75	2.2799999710000001
2579	36	7510601	8		2011		1	24.25	5.1300001139999996
2579	36	7340301C	11		2018		1	27.5	5.0900001530000001
2579	36	7540101	9		2014		1	22.25	2.0599999430000002
2580	36	7220201	10		2016		1	29.25	7.25
2580	36	7480201A	11		2020		1	20.75	4.7699999809999998
2580	36	7540101A	11		2017		1	18.5	7.1199998860000004
2580	36	7510401C	11		2017		1	25.75	6.6300001139999996
2580	36	7540101	9		2020		1	16.25	8.4799995419999998
2581	36	7340301	8		2011		1	26.25	5.0399999619999996
2581	36	7480201	2		2014		1	29.75	9.7200002669999996
2581	36	7510301A	11		2011		1	26.5	4.9499998090000004
2581	36	7340301C	11		2011		1	29.75	5.6799998279999997
2581	36	7510301C	11		2014		1	29.75	4.1799998279999997
2581	36	7510202	5		2010		1	18.25	0.34999999399999998
2581	36	7520212	1		2020		1	28.25	7.5700001720000003
2581	36	7340301C	11		2020		1	21.25	9.6599998469999999
2581	36	7540101A	11		2010		1	17.5	9.7600002289999992
2581	36	7510205C	11	9	2013	1800000	1	22.25	8.5399999619999996
2581	36	7510406	9		2010		1	28.75	4.9899997709999999
2581	36	7549002	5		2015		1	17.5	6.8400001530000001
2581	36	7340301C	11		2017		1	23.25	7.4600000380000004
2581	36	7510201	5		2018		1	27.25	0.939999998
2582	36	7340120	8		2019		1	25.25	8.5200004580000002
